sFayHCmedi,Chromosome,start,end,pFayHCmedi,FayHCmedi,genes
p14c11.0,11,175000,19560000,0.010497265818998392,0.01628985463639051,"SCGB1C1, ODF3, BET1L, RIC8A, SIRT3, PSMD13, NLRP6, PGGHG, IFITM5, IFITM2, IFITM1, IFITM3, B4GALNT4, PKP3, SIGIRR, ANO9, PTDSS2, RNH1, LRRC56, HRAS, LMNTD2, RASSF7, PHRF1, IRF7, CDHR5, SCT, DRD4, DEAF1, TMEM80, EPS8L2, TALDO1, GATD1, CEND1, SLC25A22, PIDD1, RPLP2, PNPLA2, CRACR2B, CD151, POLR2L, TSPAN4, CHID1, AP2A2, MUC6, MUC5AC, MUC5B, TOLLIP, BRSK2, MOB2, DUSP8, KRTAP5-1, KRTAP5-2, KRTAP5-3, KRTAP5-4, KRTAP5-5, KRTAP5-6, IFITM10, CTSD, SYT8, TNNI2, LSP1, TNNT3, MRPL23, IGF2, INS-IGF2, INS, TH, ASCL2, C11orf21, TSPAN32, CD81, TSSC4, TRPM5, KCNQ1, CDKN1C, SLC22A18, PHLDA2, NAP1L4, CARS1, OSBPL5, MRGPRG, MRGPRE, ZNF195, ART5, ART1, CHRNA10, NUP98, PGAP2, RHOG, STIM1, RRM1, TRIM21, OR52K2, OR52K1, OR52M1, OR52I2, OR52I1, TRIM68, OR51D1, OR51E1, OR51E2, MMP26, OR51F2, OR51S1, OR51T1, OR51A7, OR51G2, OR51A4, OR51A2, OR51L1, OR52J3, OR52E2, OR52E1, OR52A5, OR52A1, OR51V1, HBB, HBD, HBG1, HBG2, HBE1, OR51B4, OR51B5, OR51B6, OR51M1, OR51Q1, OR51I1, OR51I2, OR52D1, UBQLN3, UBQLNL, OR52H1, OR52B6, TRIM5, TRIM6, TRIM34, TRIM22, OR52N4, OR56B1, OR52N5, OR52N1, OR52N2, OR52E6, OR52E8, OR52E4, OR56A3, OR56A5, OR52L1, OR56A4, OR56A1, OR56B4, OR52B2, OR52W1, C11orf42, FAM160A2, CNGA4, CCKBR, CAVIN3, SMPD1, APBB1, HPX, TRIM3, ARFIP2, TIMM10B, DNHD1, RRP8, ILK, TAF10, TPP1, DCHS1, MRPL17, OR2AG2, OR2AG1, OR6A2, OR10A5, OR10A2, OR10A4, OR2D2, OR2D3, ZNF215, ZNF214, NLRP14, RBMXL2, SYT9, OLFML1, PPFIBP2, CYB5R2, OVCH2, OR5P2, OR5P3, OR10A3, NLRP10, EIF3F, TUB, RIC3, LMO1, STK33, RPL27A, DENND2B, AKIP1, C11orf16, ASCL3, TMEM9B, NRIP3, SCUBE2, DENND5A, TMEM41B, IPO7, ZNF143, WEE1, SWAP70, SBF2, ADM, AMPD3, MTRNR2L8, RNF141, LYVE1, IRAG1, CTR9, EIF4G2, GALNT18, CSNK2A3, USP47, DKK3, MICAL2, MICALCL, PARVA, TEAD1, RASSF10, ARNTL, BTBD10, PTH, FAR1, SPON1, RRAS2, COPB1, PSMA1, PDE3B, CYP2R1, CALCA, CALCB, INSC, SOX6, C11orf58, PLEKHA7, RPS13, PIK3C2A, NUCB2, NCR3LG1, KCNJ11, ABCC8, USH1C, OTOG, MYOD1, KCNC1, SERGEF, TPH1, SAAL1, MRGPRX3, MRGPRX4, SAA4, SAA2, SAA1, HPS5, GTF2H1, LDHA, LDHC, LDHAL6A, TSG101, UEVLD, SPTY2D1OS, SPTY2D1, TMEM86A, IGSF22, PTPN5, MRGPRX1, MRGPRX2, ZDHHC13, CSRP3, E2F8, NAV2"
p14c11.1,11,19555000,26050000,0.8089097772290288,0.06305501019470672,"DBX1, HTATIP2, PRMT3, SLC6A5, NELL1, ANO5, SLC17A6, FANCF, GAS2, SVIP, CCDC179, LUZP2"
p14c11.2,11,26045000,26350000,0.9997836973761408,0.2671226790541128,ANO3
p14c11.3,11,26345000,37840000,0.12660729689846895,0.03800901695447672,"MUC15, SLC5A12, FIBIN, BBOX1, CCDC34, LGR4, LIN7C, BDNF, KIF18A, METTL15, KCNA4, FSHB, ARL14EP, MPPED2, DCDC1, DNAJC24, IMMP1L, ELP4, PAX6, RCN1, WT1, EIF3M, CCDC73, PRRG4, QSER1, DEPDC7, TCP11L1, CSTF3, HIPK3, KIAA1549L, C11orf91, CD59, FBXO3, LMO2, CAPRIN1, NAT10, ABTB2, CAT, ELF5, EHF, APIP, PDHX, CD44, SLC1A2, PAMR1, FJX1, TRIM44, LDLRAD3, COMMD9, PRR5L, TRAF6, RAG1, RAG2, IFTAP"
p14c11.4,11,37835000,38355000,0.9999999351217521,0.3347202009124735,
p14c11.5,11,38350000,38645000,0.0003138157334364112,-0.10025517744930111,
p14c11.6,11,38640000,39975000,0.9987600779967979,0.1534573866763933,
p14c11.7,11,39970000,59305000,0.08547075151384964,0.03284403184603446,"LRRC4C, API5, TTC17, HSD17B12, ALKBH3, C11orf96, ACCSL, ACCS, EXT2, ALX4, CD82, TSPAN18, TP53I11, PRDM11, SYT13, CHST1, SLC35C1, CRY2, MAPK8IP1, C11orf94, PEX16, LARGE2, PHF21A, CREB3L1, DGKZ, MDK, CHRM4, AMBRA1, HARBI1, ATG13, ARHGAP1, ZNF408, F2, CKAP5, LRP4, C11orf49, ARFGAP2, PACSIN3, DDB2, ACP2, NR1H3, MADD, MYBPC3, SPI1, SLC39A13, PSMC3, RAPSN, CELF1, PTPMT1, KBTBD4, NDUFS3, C1QTNF4, MTCH2, AGBL2, FNBP4, NUP160, PTPRJ, OR4B1, OR4X1, OR4S1, OR4C3, OR4C5, OR4A47, TRIM49B, TRIM64C, FOLH1, OR4C13, OR4C12, OR4C45, OR4C46, OR4A5, TRIM48, OR4A16, OR4A15, OR4C15, OR4C11, OR4P4, OR4S2, OR4C6, OR5D14, OR5D18, OR5L2, OR5D16, OR5W2, OR5I1, OR10AG1, OR5F1, OR5AS1, OR8I2, OR8H2, OR8H3, OR8J3, OR8K5, OR5J2, OR5T2, OR5T3, OR5T1, OR8H1, OR8K1, OR8J1, OR8U1, OR5M9, OR5M3, OR5M8, OR5M11, OR5M10, OR5M1, OR5AP2, OR9G1, OR9G4, OR5AK2, LRRC55, APLNR, TNKS1BP1, SSRP1, P2RX3, PRG3, PRG2, SLC43A3, RTN4RL2, SLC43A1, TIMM10, SMTNL1, UBE2L6, SERPING1, YPEL4, CLP1, ZDHHC5, MED19, TMX2, SELENOH, BTBD18, CTNND1, OR9Q1, OR6Q1, OR9I1, OR9Q2, OR1S2, OR10Q1, OR10W1, OR5B17, OR5B3, OR5B2, OR5B12, OR5B21, LPXN, ZFP91, CNTF, GLYAT, GLYATL2, GLYATL1, GLYATL1B, FAM111B, FAM111A, DTX4, MPEG1"
p14c11.8,11,59300000,59585000,0.9999998492642266,0.3246427251547758,"OR5AN1, OR5A2, OR5A1, OR4D6, OR4D10, OR4D11, OR4D9, OSBP"
p14c11.9,11,59580000,72970000,0.8114848360279794,0.055695522969977214,"PATL1, OR10V1, STX3, MRPL16, CBLIF, TCN1, OOSP2, MS4A3, MS4A2, MS4A6A, MS4A4A, MS4A6E, MS4A7, MS4A14, MS4A5, MS4A1, MS4A12, MS4A13, MS4A8, MS4A15, MS4A10, CCDC86, PTGDR2, ZP1, PRPF19, TMEM109, TMEM132A, SLC15A3, CD6, CD5, VPS37C, PGA3, PGA4, PGA5, VWCE, DDB1, TKFC, CYB561A3, TMEM138, TMEM216, CPSF7, SDHAF2, PPP1R32, LRRC10B, SYT7, DAGLA, MYRF, TMEM258, FEN1, FADS1, FADS2, FADS3, RAB3IL1, BEST1, FTH1, INCENP, SCGB1D1, SCGB2A1, SCGB1D2, SCGB2A2, SCGB1D4, ASRGL1, SCGB1A1, AHNAK, EEF1G, TUT1, MTA2, EML3, ROM1, B3GAT3, GANAB, INTS5, C11orf98, LBHD1, CSKMT, UQCC3, UBXN1, LRRN4CL, BSCL2, GNG3, HNRNPUL2, TTC9C, ZBTB3, POLR2G, TAF6L, TMEM179B, TMEM223, NXF1, STX5, WDR74, SLC3A2, CHRM1, SLC22A6, SLC22A8, SLC22A24, SLC22A25, SLC22A10, SLC22A9, PLAAT5, LGALS12, PLAAT4, PLAAT2, PLAAT3, ATL3, RTN3, C11orf95, SPINDOC, MARK2, RCOR2, NAA40, COX8A, OTUB1, MACROD1, FLRT1, STIP1, FERMT3, TRPT1, NUDT22, DNAJC4, VEGFB, FKBP2, PPP1R14B, PLCB3, BAD, GPR137, KCNK4, ESRRA, TRMT112, PRDX5, CCDC88B, RPS6KA4, SLC22A11, SLC22A12, NRXN2, RASGRP2, PYGM, SF1, MAP4K2, MEN1, CDC42BPG, EHD1, ATG2A, PPP2R5B, GPHA2, MAJIN, BATF2, ARL2, SNX15, SAC3D1, NAALADL1, CDCA5, ZFPL1, TMEM262, VPS51, TM7SF2, ZNHIT2, FAU, MRPL49, SYVN1, SPDYC, CAPN1, POLA2, CDC42EP2, DPF2, TIGD3, SLC25A45, FRMD8, SCYL1, LTBP3, ZNRD2, FAM89B, EHBP1L1, KCNK7, MAP3K11, PCNX3, SIPA1, RELA, KAT5, RNASEH2C, AP5B1, OVOL1, SNX32, CFL1, MUS81, EFEMP2, CTSW, FIBP, CCDC85B, FOSL1, C11orf68, DRAP1, TSGA10IP, SART1, EIF1AD, BANF1, CST6, CATSPER1, GAL3ST3, SF3B2, PACS1, KLC2, RAB1B, CNIH2, YIF1A, TMEM151A, CD248, RIN1, BRMS1, B4GAT1, SLC29A2, NPAS4, MRPL11, PELI3, DPP3, BBS1, ZDHHC24, ACTN3, CTSF, CCDC87, CCS, RBM14, RBM14-RBM4, RBM4, RBM4B, SPTBN2, C11orf80, RCE1, PC, LRFN4, C11orf86, SYT12, RHOD, KDM2A, GRK2, ANKRD13D, SSH3, POLD4, CLCF1, RAD9A, PPP1CA, TBC1D10C, CARNS1, RPS6KB2, PTPRCAP, CORO1B, GPR152, CABP4, TMEM134, AIP, PITPNM1, CDK2AP2, CABP2, GSTP1, NDUFV1, NUDT8, TBX10, ACY3, ALDH3B2, UNC93B1, ALDH3B1, NDUFS8, TCIRG1, CHKA, KMT5B, C11orf24, LRP5, PPP6R3, GAL, TESMIN, CPT1A, MRPL21, IGHMBP2, MRGPRD, MRGPRF, TPCN2, MYEOV, CCND1, LTO1, FGF19, FGF4, FGF3, ANO1, FADD, PPFIA1, CTTN, SHANK2, DHCR7, NADSYN1, KRTAP5-7, KRTAP5-8, KRTAP5-9, KRTAP5-10, KRTAP5-11, ZNF705E, DEFB108B, DEFB131B, RNF121, IL18BP, NUMA1, LRTOMT, LAMTOR1, ANAPC15, FOLR3, FOLR1, FOLR2, INPPL1, PHOX2A, CLPB, PDE2A, ARAP1, STARD10, ATG16L2, FCHSD2"
p14c11.10,11,72965000,73320000,0.9997938490531949,0.2563262689654353,"P2RY2, P2RY6, ARHGEF17"
p14c11.11,11,73315000,75440000,0.569327993636341,0.04993386280414899,"RELT, FAM168A, PLEKHB1, RAB6A, MRPL48, COA4, PAAF1, DNAJB13, UCP2, UCP3, C2CD3, PPME1, P4HA3, PGM2L1, KCNE3, LIPT2, POLD3, CHRDL2, RNF169, XRRA1, SPCS2, NEU3, OR2AT4, SLCO2B1, TPBGL, ARRB1, RPS3, KLHL35, GDPD5"
p14c11.12,11,75435000,75860000,0.9991282961910651,0.20858328183507074,"SERPINH1, MAP6, MOGAT2, DGAT2, UVRAG"
p14c11.13,11,75855000,134950000,0.11555576187058259,0.03799546336526446,"WNT11, THAP12, GVQW3, EMSY, LRRC32, TSKU, ACER3, B3GNT6, CAPN5, OMP, MYO7A, GDPD4, PAK1, AQP11, CLNS1A, RSF1, AAMDC, INTS4, KCTD14, NDUFC2-KCTD14, THRSP, NDUFC2, ALG8, KCTD21, USP35, GAB2, NARS2, TENM4, FAM181B, PRCP, DDIAS, RAB30, PCF11, ANKRD42, CCDC90B, DLG2, TMEM126B, TMEM126A, CREBZF, CCDC89, SYTL2, CCDC83, PICALM, EED, HIKESHI, CCDC81, ME3, PRSS23, FZD4, TMEM135, RAB38, CTSC, GRM5, TYR, NOX4, TRIM77, TRIM49, TRIM64B, TRIM49D1, TRIM64, TRIM49C, UBTFL1, NAALAD2, CHORDC1, MTNR1B, SLC36A4, DEUP1, SMCO4, CEP295, TAF1D, C11orf54, MED17, VSTM5, HEPHL1, PANX1, IZUMO1R, GPR83, MRE11, ANKRD49, C11orf97, FUT4, PIWIL4, AMOTL1, CWC15, KDM4D, KDM4E, SRSF8, ENDOD1, SESN3, FAM76B, CEP57, MTMR2, MAML2, CCDC82, JRKL, CNTN5, PGR, TRPC6, ANGPTL5, CEP126, CFAP300, YAP1, BIRC3, BIRC2, TMEM123, MMP7, MMP20, MMP27, MMP8, MMP10, MMP1, MMP3, MMP12, MMP13, DCUN1D5, DYNC2H1, PDGFD, DDI1, CASP4, CASP5, CASP1, CARD16, CARD17, CARD18, GRIA4, MSANTD4, KBTBD3, AASDHPPT, GUCY1A2, CWF19L2, ALKBH8, ELMOD1, SLN, SLC35F2, RAB39A, CUL5, ACAT1, NPAT, ATM, C11orf65, POGLUT3, EXPH5, DDX10, C11orf87, ZC3H12C, RDX, FDX1, ARHGAP20, C11orf53, COLCA2, POU2AF1, BTG4, HOATZ, LAYN, SIK2, PPP2R1B, ALG9, FDXACB1, C11orf1, CRYAB, HSPB2, C11orf52, DIXDC1, DLAT, PIH1D2, NKAPD1, TIMM8B, SDHD, IL18, TEX12, BCO2, PTS, PLET1, NCAM1, TTC12, ANKK1, DRD2, TMPRSS5, ZW10, CLDN25, USP28, HTR3B, HTR3A, ZBTB16, NNMT, C11orf71, RBM7, REXO2, NXPE2, NXPE1, NXPE4, CADM1, BUD13, ZPR1, APOA5, APOA4, APOC3, APOA1, SIK3, PAFAH1B2, SIDT2, TAGLN, PCSK7, RNF214, BACE1, CEP164, DSCAML1, FXYD2, FXYD6, TMPRSS13, IL10RA, TMPRSS4, SCN4B, SCN2B, JAML, MPZL3, MPZL2, CD3E, CD3D, CD3G, UBE4A, ATP5MG, KMT2A, TTC36, TMEM25, IFT46, ARCN1, PHLDB1, TREH, DDX6, CXCR5, BCL9L, UPK2, FOXR1, CENATAC, RPS25, TRAPPC4, HYOU1, VPS11, HMBS, H2AX, DPAGT1, C2CD2L, HINFP, ABCG4, NLRX1, PDZD3, CCDC153, CBL, MCAM, RNF26, C1QTNF5, MFRP, USP2, THY1, NECTIN1, TRIM29, OAF, POU2F3, TLCD5, ARHGEF12, GRIK4, TBCEL, TECTA, SC5D, SORL1, BLID, UBASH3B, CRTAM, JHY, BSX, HSPA8, CLMP, GRAMD1B, SCN3B, ZNF202, OR6X1, OR6M1, TMEM225, OR8D4, OR4D5, OR6T1, OR10S1, OR10G6, OR10G4, OR10G9, OR10G8, OR10G7, VWA5A, OR10D3, OR8G1, OR8G5, OR8D1, OR8B2, OR8B3, OR8B4, OR8B8, OR8B12, OR8A1, PANX3, TBRG1, SIAE, SPA17, NRGN, VSIG2, ESAM, MSANTD2, ROBO3, ROBO4, HEPACAM, CCDC15, SLC37A2, TMEM218, PKNOX2, FEZ1, EI24, STT3A, CHEK1, ACRV1, PATE1, PATE2, PATE3, PATE4, HYLS1, PUS3, DDX25, CDON, RPUSD4, FAM118B, SRPRA, FOXRED1, TIRAP, DCPS, ST3GAL4, KIRREL3, ETS1, FLI1, KCNJ1, KCNJ5, TP53AIP1, ARHGAP32, BARX2, TMEM45B, NFRKB, PRDM10, APLP2, ST14, ZBTB44, ADAMTS8, ADAMTS15, SNX19, NTM, OPCML, SPATA19, IGSF9B, JAM3, NCAPD3, VPS26B, THYN1, ACAD8, GLB1L3, GLB1L2, B3GAT1"
p14c12.0,12,145000,22485000,0.9059100411627339,0.05327441266459769,"IQSEC3, SLC6A12, SLC6A13, KDM5A, CCDC77, B4GALNT3, NINJ2, WNK1, RAD52, ERC1, WNT5B, FBXL14, ADIPOR2, CACNA2D4, LRTM2, DCP1B, CACNA1C, FKBP4, ITFG2, NRIP2, FOXM1, RHNO1, TULP3, TEAD4, TSPAN9, PRMT8, CRACR2A, PARP11, CCND2, TIGAR, FGF23, FGF6, C12orf4, RAD51AP1, DYRK4, AKAP3, NDUFA9, GALNT8, KCNA6, KCNA1, KCNA5, NTF3, ANO2, VWF, CD9, PLEKHG6, TNFRSF1A, SCNN1A, LTBR, CD27, TAPBPL, VAMP1, MRPL51, NCAPD2, GAPDH, IFFO1, NOP2, CHD4, LPAR5, ACRBP, ING4, ZNF384, PIANP, COPS7A, MLF2, PTMS, LAG3, CD4, GPR162, P3H3, GNB3, CDCA3, USP5, TPI1, SPSB2, LRRC23, ENO2, ATN1, C12orf57, PTPN6, PHB2, EMG1, LPCAT3, C1S, C1R, C1RL, RBP5, CLSTN3, PEX5, ACSM4, CD163L1, CD163, APOBEC1, GDF3, DPPA3, CLEC4C, NANOGNB, NANOG, SLC2A14, SLC2A3, FOXJ2, C3AR1, NECAP1, CLEC4A, ZNF705A, FAM90A1, CLEC6A, CLEC4D, CLEC4E, AICDA, MFAP5, RIMKLB, A2ML1, PHC1, M6PR, KLRG1, A2M, PZP, KLRB1, CLEC2D, CLECL1, CD69, KLRF1, CLEC2B, KLRF2, CLEC2A, CLEC12A, CLEC1B, CLEC12B, CLEC9A, CLEC1A, CLEC7A, OLR1, TMEM52B, GABARAPL1, KLRD1, KLRK1, KLRC4, KLRC3, KLRC2, KLRC1, EIF2S3B, MAGOHB, STYK1, YBX3, TAS2R7, TAS2R8, TAS2R9, TAS2R10, PRR4, PRH1, TAS2R13, PRH2, TAS2R14, TAS2R50, TAS2R20, TAS2R19, TAS2R31, TAS2R46, TAS2R43, TAS2R30, SMIM10L1, TAS2R42, PRB4, PRB2, ETV6, BCL2L14, LRP6, MANSC1, BORCS5, DUSP16, CREBL2, GPR19, CDKN1B, APOLD1, DDX47, GPRC5A, GPRC5D, HEBP1, FAM234B, GSG1, EMP1, GRIN2B, ATF7IP, PLBD1, C12orf60, GUCY2C, H4-16, H2AJ, WBP11, SMCO3, ART4, MGP, ERP27, ARHGDIB, PDE6H, RERG, PTPRO, EPS8, STRAP, DERA, MGST1, LMO3, RERGL, PIK3C2G, PLCZ1, CAPZA3, PLEKHA5, AEBP2, PDE3A, SLCO1C1, SLCO1B3, SLCO1B7, SLCO1B1, SLCO1A2, IAPP, PYROXD1, RECQL, GOLT1B, SPX, GYS2, LDHB, KCNJ8, ABCC9, CMAS, ST8SIA1, C2CD5"
p14c12.1,12,22480000,22640000,0.993681760405183,0.21526683256693585,ETNK1
p14c12.2,12,22635000,22700000,0.9999999997842757,0.5548541668870534,
p14c12.3,12,22695000,44125000,0.02622047077961405,0.02685416125842031,"SOX5, BCAT1, IRAG2, CFAP94, ETFRF1, KRAS, LMNTD1, RASSF8, BHLHE41, SSPN, ITPR2, INTS13, FGFR1OP2, TM7SF3, MED21, C12orf71, STK38L, ARNTL2, SMCO2, PPFIBP1, REP15, MRPS35, MANSC4, KLHL42, PTHLH, CCDC91, FAR2, ERGIC2, TMTC1, IPO8, CAPRIN2, TSPAN11, DDX11, SINHCAF, DENND5B, ETFBKMT, AMN1, H3-5, RESF1, BICD1, FGD4, DNM1L, YARS2, PKP2, SYT10, ALG10, ALG10B, CPNE8, KIF21A, ABCD2, C12orf40, SLC2A13, LRRK2, CNTN1, PDZRN4, GXYLT1, YAF2, ZCRB1, PPHLN1, PRICKLE1, ADAMTS20, PUS7L, IRAK4, TWF1, TMEM117"
p14c12.4,12,44120000,44920000,0.9999999232569238,0.25165431207420347,NELL2
p14c12.5,12,44915000,49675000,0.11082296265245933,0.024635073346653606,"DBX2, ANO6, ARID2, SCAF11, SLC38A1, SLC38A2, SLC38A4, AMIGO2, PCED1B, RPAP3, ENDOU, RAPGEF3, SLC48A1, HDAC7, VDR, TMEM106C, COL2A1, SENP1, PFKM, ASB8, CCDC184, OR10AD1, H1-7, ZNF641, C12orf54, ANP32D, OR8S1, LALBA, KANSL2, CCNT1, TEX49, ADCY6, CACNB3, DDX23, RND1, CCDC65, FKBP11, ARF3, WNT10B, WNT1, DDN, PRKAG1, KMT2D, RHEBL1, DHH, LMBR1L, TUBA1B, TUBA1A, TUBA1C, PRPH, TROAP, C1QL4, DNAJC22, SPATS2, KCNH3, MCRS1, FAM186B, PRPF40B, FMNL3"
p14c12.6,12,49670000,50175000,0.9999580395172207,0.26581799707220866,"TMBIM6, NCKAP5L, BCDIN3D, FAIM2, AQP2, AQP5, AQP6, RACGAP1, ASIC1, SMARCD1, GPD1, COX14, CERS5"
p14c12.7,12,50170000,56585000,0.6756479844684177,0.05598471617754684,"LIMA1, FAM186A, LARP4, DIP2B, ATF1, TMPRSS12, METTL7A, HIGD1C, SLC11A2, LETMD1, CSRNP2, TFCP2, POU6F1, DAZAP2, SMAGP, BIN2, CELA1, GALNT6, SLC4A8, SCN8A, FIGNL2, ANKRD33, ACVRL1, ACVR1B, TAMALIN, NR4A1, ATG101, KRT80, KRT7, KRT86, KRT81, KRT83, KRT85, KRT84, KRT82, KRT75, KRT6B, KRT6C, KRT6A, KRT5, KRT71, KRT74, KRT72, KRT73, KRT2, KRT1, KRT77, KRT76, KRT3, KRT4, KRT79, KRT78, KRT8, KRT18, EIF4B, TNS2, SPRYD3, IGFBP6, SOAT2, CSAD, ZNF740, ITGB7, RARG, MFSD5, ESPL1, PFDN5, MYG1, AAAS, SP7, SP1, AMHR2, PRR13, PCBP2, MAP3K12, TARBP2, NPFF, ATF7, ATP5MC2, CALCOCO1, HOXC13, HOXC12, HOXC11, HOXC10, HOXC9, HOXC8, HOXC6, HOXC5, HOXC4, SMUG1, CBX5, HNRNPA1, NFE2, COPZ1, GPR84, ZNF385A, ITGA5, GTSF1, NCKAP1L, PDE1B, PPP1R1A, LACRT, DCD, MUCL1, TESPA1, NEUROD4, OR9K2, OR10A7, OR6C74, OR6C6, OR6C1, OR6C3, OR6C75, OR6C65, OR6C76, OR6C2, OR6C70, OR6C68, OR6C4, OR2AP1, OR10P1, METTL7B, ITGA7, BLOC1S1, RDH5, CD63, GDF11, SARNP, ORMDL2, DNAJC14, MMP19, PYM1, DGKA, PMEL, CDK2, RAB5B, SUOX, IKZF4, RPS26, ERBB3, PA2G4, RPL41, ZC3H10, ESYT1, MYL6B, MYL6, SMARCC2, RNF41, NABP2, SLC39A5, ANKRD52, COQ10A, CS, CNPY2, PAN2, IL23A, STAT2, APOF, TIMELESS, MIP, SPRYD4, GLS2, RBMS2"
p14c12.8,12,56580000,56750000,0.9997392472428711,0.32093942645091944,"BAZ2A, ATP5F1B, PTGES3, NACA, PRIM1"
p14c12.9,12,56745000,88370000,0.08277392951949597,0.03344145113009018,"HSD17B6, SDR9C7, RDH16, GPR182, ZBTB39, TAC3, MYO1A, NEMP1, NAB2, STAT6, LRP1, NXPH4, SHMT2, NDUFA4L2, STAC3, R3HDM2, INHBC, INHBE, GLI1, ARHGAP9, MARS1, DDIT3, MBD6, DCTN2, KIF5A, PIP4K2C, DTX3, ARHGEF25, B4GALNT1, OS9, AGAP2, TSPAN31, CDK4, MARCHF9, CYP27B1, METTL1, EEF1AKMT3, TSFM, AVIL, CTDSP2, ATP23, LRIG3, SLC16A7, TAFA2, USP15, MON2, PPM1H, AVPR1A, DPY19L2, RXYLT1, SRGAP1, C12orf66, C12orf56, XPOT, TBK1, RASSF3, GNS, TBC1D30, WIF1, LEMD3, MSRB3, HMGA2, LLPH, TMBIM4, IRAK3, HELB, GRIP1, CAND1, DYRK2, IFNG, IL26, IL22, MDM1, RAP1B, NUP107, SLC35E3, MDM2, CPM, CPSF6, LYZ, YEATS4, FRS2, CCT2, LRRC10, BEST3, RAB3IP, MYRFL, CNOT2, KCNMB4, PTPRB, PTPRR, TSPAN8, LGR5, ZFC3H1, THAP2, TMEM19, RAB21, TBC1D15, TPH2, TRHDE, ATXN7L3B, KCNC2, CAPS2, GLIPR1L1, GLIPR1L2, GLIPR1, KRR1, PHLDA1, NAP1L1, BBS10, OSBPL8, ZDHHC17, CSRP2, E2F7, NAV3, SYT1, PAWR, PPP1R12A, PTPRQ, MYF6, MYF5, LIN7A, ACSS3, PPFIA2, CCDC59, METTL25, TMTC2, SLC6A15, TSPAN19, LRRIQ1, ALX1, RASSF9, NTS, MGAT4C, C12orf50, C12orf29, CEP290, TMTC3"
p14c12.10,12,88365000,89270000,0.9999854737687822,0.22237003112658577,KITLG
p14c12.11,12,89265000,110315000,0.045479791911471175,0.03009576929102625,"DUSP6, POC1B, GALNT4, ATP2B1, CCER1, EPYC, KERA, LUM, DCN, BTG1, PLEKHG7, EEA1, NUDT4, UBE2N, MRPL42, SOCS2, CRADD, PLXNC1, CEP83, TMCC3, NDUFA12, NR2C1, FGD6, VEZT, METAP2, USP44, NTN4, SNRPF, CCDC38, AMDHD1, HAL, LTA4H, ELK3, CDK17, CFAP54, NEDD1, TMPO, SLC25A3, IKBIP, APAF1, ANKS1B, FAM71C, UHRF1BP1L, ACTR6, DEPDC4, SCYL2, SLC17A8, NR1H4, GAS2L3, ANO4, SLC5A8, UTP20, ARL1, SPIC, MYBPC1, CHPT1, SYCP3, GNPTAB, DRAM1, WASHC3, NUP37, PARPBP, PMCH, IGF1, PAH, ASCL1, C12orf42, STAB2, NT5DC3, HSP90B1, C12orf73, TDG, GLT8D2, HCFC2, NFYB, TXNRD1, EID3, CHST11, SLC41A2, C12orf45, ALDH1L2, WASHC4, APPL2, C12orf75, NUAK1, CKAP4, TCP11L2, POLR3B, RFX4, RIC8B, TMEM263, MTERF2, CRY1, BTBD11, PWP1, PRDM4, ASCL4, WSCD2, CMKLR1, FICD, SART3, ISCU, TMEM119, SELPLG, CORO1C, SSH1, DAO, SVOP, USP30, ALKBH2, UNG, ACACB, FOXN4, MYO1H, KCTD10, UBE3B, MMAB, MVK, FAM222A, TRPV4, GLTP, TCHP, GIT2, ANKRD13A, C12orf76, IFT81, ATP2A2"
p14c12.12,12,110310000,111130000,0.9997284683407103,0.19788865202200273,"ANAPC7, ARPC3, GPN3, FAM216A, VPS29, RAD9B, PPTC7, TCTN1, HVCN1, PPP1CC, CCDC63, MYL2, CUX2"
